repo_id,release_line_id,release_id,file_path,dep_count,dep_names,dep_versions
63987,1,5866,pyproject.toml,30,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""eflomal"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""eflomal"": ""^2.0.0"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.400"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5867,pyproject.toml,30,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""eflomal"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""eflomal"": ""^2.0.0"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.400"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5868,pyproject.toml,30,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""eflomal"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""eflomal"": ""^2.0.0"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.400"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5869,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5870,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5871,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5872,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5873,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.6"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5874,pyproject.toml,29,"[""accelerate"", ""black"", ""boto3"", ""botocore"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers"", ""urllib3""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""boto3"": ""^1.19.41"", ""botocore"": ""^1.35.41"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.2.0"", ""sil-thot"": ""^3.4.4"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.4.0"", ""transformers"": "">=4.38.0,<4.46"", ""urllib3"": ""<2""}"
63987,1,5875,pyproject.toml,26,"[""accelerate"", ""black"", ""charset-normalizer"", ""clearml"", ""datasets"", ""decoy"", ""dynaconf"", ""flake8"", ""ipykernel"", ""isort"", ""json-stream"", ""jupyter"", ""networkx"", ""numpy"", ""pandas"", ""pep8-naming"", ""pyright"", ""pytest"", ""pytest-cov"", ""regex"", ""sacremoses"", ""sentencepiece"", ""sil-thot"", ""sortedcontainers"", ""torch"", ""transformers""]","{""accelerate"": ""^0.26.1"", ""black"": ""^24.1.1"", ""charset-normalizer"": ""^2.1.1"", ""clearml"": ""^1.13.1"", ""datasets"": ""^2.4.0"", ""decoy"": ""^2.1.0"", ""dynaconf"": ""^3.2.5"", ""flake8"": ""^7.0.0"", ""ipykernel"": ""^6.7.0"", ""isort"": ""^5.9.3"", ""json-stream"": ""^1.3.0"", ""jupyter"": ""^1.0.0"", ""networkx"": ""^2.6.3"", ""numpy"": ""^1.24.4"", ""pandas"": ""^2.0.3"", ""pep8-naming"": ""^0.14.1"", ""pyright"": ""^1.1.362"", ""pytest"": ""^8.3.2"", ""pytest-cov"": ""^4.1.0"", ""regex"": "">=2021.7.6"", ""sacremoses"": ""^0.0.53"", ""sentencepiece"": ""^0.1.95"", ""sil-thot"": ""^3.4.4"", ""sortedcontainers"": ""^2.4.0"", ""torch"": ""2.1.2"", ""transformers"": ""^4.34.0""}"
64011,1,5888,requirements.txt,12,"[""diskcache"", ""dspy-ai"", ""langchain-huggingface"", ""langchain-qdrant"", ""langchain-text-splitters"", ""litellm"", ""numpy"", ""qdrant-client"", ""sentence-transformers"", ""toml"", ""trafilatura"", ""wikipedia""]","{""diskcache"": """", ""dspy-ai"": ""==2.4.9"", ""langchain-huggingface"": """", ""langchain-qdrant"": """", ""langchain-text-splitters"": """", ""litellm"": ""==1.59.3"", ""numpy"": ""==1.26.4"", ""qdrant-client"": """", ""sentence-transformers"": """", ""toml"": """", ""trafilatura"": """", ""wikipedia"": ""==1.4.0""}"
64011,1,5889,requirements.txt,10,"[""dspy-ai"", ""langchain-huggingface"", ""langchain-qdrant"", ""langchain-text-splitters"", ""numpy"", ""qdrant-client"", ""sentence-transformers"", ""toml"", ""trafilatura"", ""wikipedia""]","{""dspy-ai"": ""==2.4.9"", ""langchain-huggingface"": """", ""langchain-qdrant"": """", ""langchain-text-splitters"": """", ""numpy"": ""==1.26.4"", ""qdrant-client"": """", ""sentence-transformers"": """", ""toml"": """", ""trafilatura"": """", ""wikipedia"": ""==1.4.0""}"
64011,1,5890,requirements.txt,10,"[""dspy-ai"", ""langchain-huggingface"", ""langchain-qdrant"", ""langchain-text-splitters"", ""numpy"", ""qdrant-client"", ""sentence-transformers"", ""toml"", ""trafilatura"", ""wikipedia""]","{""dspy-ai"": ""==2.4.9"", ""langchain-huggingface"": """", ""langchain-qdrant"": """", ""langchain-text-splitters"": """", ""numpy"": ""==1.26.4"", ""qdrant-client"": """", ""sentence-transformers"": """", ""toml"": """", ""trafilatura"": """", ""wikipedia"": ""==1.4.0""}"
64011,1,5892,requirements.txt,29,"[""deprecation"", ""dspy-ai"", ""extra-streamlit-components"", ""firebase-admin"", ""google-cloud"", ""google-cloud-firestore"", ""google-cloud-storage"", ""google-cloud-vision"", ""langchain-huggingface"", ""langchain-qdrant"", ""langchain-text-splitters"", ""markdown"", ""pdfkit"", ""qdrant-client"", ""sentence-transformers"", ""sentry-sdk"", ""st-pages"", ""streamlit"", ""streamlit-authenticator"", ""streamlit-card"", ""streamlit-cookies-manager"", ""streamlit-extras"", ""streamlit-float"", ""streamlit-oauth"", ""streamlit-option-menu"", ""toml"", ""trafilatura"", ""unidecode"", ""wikipedia""]","{""deprecation"": ""==2.1.0"", ""dspy-ai"": ""==2.4.9"", ""extra-streamlit-components"": ""==0.1.60"", ""firebase-admin"": ""==6.4.0"", ""google-cloud"": ""==0.34.0"", ""google-cloud-firestore"": ""==2.14.0"", ""google-cloud-storage"": ""==2.14.0"", ""google-cloud-vision"": ""==3.5.0"", ""langchain-huggingface"": """", ""langchain-qdrant"": """", ""langchain-text-splitters"": """", ""markdown"": """", ""pdfkit"": ""==1.0.0"", ""qdrant-client"": """", ""sentence-transformers"": """", ""sentry-sdk"": """", ""st-pages"": ""==0.4.5"", ""streamlit"": ""==1.31.1"", ""streamlit-authenticator"": ""==0.2.3"", ""streamlit-card"": """", ""streamlit-cookies-manager"": """", ""streamlit-extras"": """", ""streamlit-float"": """", ""streamlit-oauth"": ""==0.1.8"", ""streamlit-option-menu"": """", ""toml"": """", ""trafilatura"": """", ""unidecode"": """", ""wikipedia"": ""==1.4.0""}"
64011,1,5893,requirements.txt,15,"[""chardet"", ""dspy-ai"", ""fastchat"", ""flair"", ""nltk"", ""pandas"", ""rouge-score"", ""scikit-learn"", ""scipy"", ""sentence-transformers"", ""toml"", ""tqdm"", ""transformers"", ""wikipedia"", ""wikipedia-api""]","{""chardet"": ""==5.2.0"", ""dspy-ai"": ""==2.1.1"", ""fastchat"": """", ""flair"": ""==0.13.0"", ""nltk"": ""==3.8.1"", ""pandas"": ""==2.1.1"", ""rouge-score"": """", ""scikit-learn"": ""==1.3.2"", ""scipy"": ""==1.10.1"", ""sentence-transformers"": ""==2.2.2"", ""toml"": """", ""tqdm"": ""==4.66.2"", ""transformers"": ""==4.34.1"", ""wikipedia"": ""==1.4.0"", ""wikipedia-api"": ""==0.6.0""}"
64467,1,5895,,0,[],{}
64467,1,5897,,0,[],{}
64467,1,5898,,0,[],{}
64467,1,5899,,0,[],{}
64467,1,5900,,0,[],{}
64467,1,5901,,0,[],{}
65466,1,5919,requirements.txt,27,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mistral-common"", ""mlx"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""pytest-asyncio"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mistral-common"": """", ""mlx"": "">=0.25.2"", ""mlx-vlm"": "">=0.1.27"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""pytest-asyncio"": "">=1.0.0"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
65466,1,5920,requirements.txt,27,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mistral-common"", ""mlx"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""pytest-asyncio"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mistral-common"": """", ""mlx"": "">=0.25.2"", ""mlx-vlm"": "">=0.1.27"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""pytest-asyncio"": "">=1.0.0"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
65466,1,5921,requirements.txt,25,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.25.2"", ""mlx-vlm"": "">=0.1.25"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
65466,1,5922,requirements.txt,26,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.25.2"", ""mlx-lm"": "">=0.24.1"", ""mlx-vlm"": "">=0.1.25"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
65466,1,5923,requirements.txt,27,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""soxr"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.22.2"", ""mlx-vlm"": "">=0.1.21"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""soxr"": "">=0.5.0.post1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
